municipality_code,municipality_name,population_year,municipal_population
43033,Botarell,2025,1156.0
43034,Bràfim,2025,705.0
43035,Cabacés,2025,295.0
43036,Cabra del Camp,2025,1387.0
43037,Calafell,2025,32429.0
43038,Cambrils,2025,37068.0
43039,Capafonts,2025,101.0
43040,Capçanes,2025,446.0
43041,Caseres,2025,250.0
43042,Castellvell del Camp,2025,3001.0
43043,"Catllar, El",2025,5387.0
43044,"Sénia, La",2025,5605.0
43045,Colldejou,2025,157.0
43046,Conesa,2025,113.0
43047,Constantí,2025,7155.0
43048,Corbera d'Ebre,2025,1024.0
43049,Cornudella de Montsant,2025,1014.0
43050,Creixell,2025,4244.0
43051,Cunit,2025,16304.0
43052,Xerta,2025,1186.0
43053,Duesaigües,2025,219.0
43054,"Espluga de Francolí, L'",2025,3892.0
43055,Falset,2025,2892.0
43056,"Fatarella, La",2025,841.0
43057,"Febró, La",2025,35.0
43058,"Figuera, La",2025,116.0
43059,Figuerola del Camp,2025,343.0
43060,Flix,2025,3342.0
43061,Forès,2025,39.0
43062,Freginals,2025,445.0
43063,"Galera, La",2025,731.0
43064,Gandesa,2025,3151.0
43065,Garcia,2025,555.0
43066,"Garidells, Els",2025,211.0
43067,Ginestar,2025,799.0
43068,Godall,2025,600.0
43069,Gratallops,2025,227.0
43070,"Guiamets, Els",2025,253.0
43071,Horta de Sant Joan,2025,1156.0
43072,"Lloar, El",2025,100.0
43073,Llorac,2025,105.0
43074,Llorenç del Penedès,2025,2426.0
43075,Margalef,2025,110.0
43076,Marçà,2025,624.0
43077,Mas de Barberans,2025,535.0
43078,Masdenverge,2025,1145.0
43079,Masllorenç,2025,568.0
43080,"Masó, La",2025,308.0
43081,Maspujols,2025,917.0
43082,"Masroig, El",2025,477.0
43083,"Milà, El",2025,194.0
43084,Miravet,2025,701.0
43085,"Molar, El",2025,301.0
43086,Montblanc,2025,7568.0
43088,Montbrió del Camp,2025,3167.0
43089,Montferri,2025,509.0
43090,"Montmell, El",2025,1945.0
43091,Mont-ral,2025,176.0
43092,Mont-roig del Camp,2025,14652.0
43093,Móra d'Ebre,2025,5841.0
43094,Móra la Nova,2025,3365.0
43095,"Morell, El",2025,3811.0
43096,"Morera de Montsant, La",2025,154.0
43097,"Nou de Gaià, La",2025,602.0
43098,Nulles,2025,556.0
43099,"Palma d'Ebre, La",2025,331.0
43100,"Pallaresos, Els",2025,5043.0
43101,Passanant i Belltall,2025,149.0
43102,Paüls,2025,554.0
43103,Perafort,2025,1353.0
43104,"Perelló, El",2025,3005.0
43105,"Piles, Les",2025,228.0
43106,"Pinell de Brai, El",2025,948.0
43107,Pira,2025,512.0
43108,"Pla de Santa Maria, El",2025,2412.0
43109,"Pobla de Mafumet, La",2025,4187.0
43110,"Pobla de Massaluca, La",2025,344.0
43111,"Pobla de Montornès, La",2025,3470.0
43112,Poboleda,2025,345.0
43113,"Pont d'Armentera, El",2025,507.0
43114,Porrera,2025,407.0
43115,Pradell de la Teixeta,2025,182.0
43116,Prades,2025,644.0
43117,Prat de Comte,2025,180.0
43118,Pratdip,2025,784.0
43119,Puigpelat,2025,1225.0
43120,Querol,2025,614.0
43121,Rasquera,2025,788.0
43122,Renau,2025,165.0
43123,Reus,2025,111911.0
43124,"Riba, La",2025,574.0
43125,Riba-roja d'Ebre,2025,1127.0
43126,"Riera de Gaià, La",2025,1831.0
43127,Riudecanyes,2025,1379.0
43128,Riudecols,2025,1280.0
43129,Riudoms,2025,6927.0
43130,Rocafort de Queralt,2025,246.0
43131,Roda de Berà,2025,8240.0
43132,Rodonyà,2025,518.0
43133,Roquetes,2025,8606.0
43134,"Rourell, El",2025,385.0
43135,Salomó,2025,525.0
43136,"Ràpita, La",2025,16230.0
43137,Sant Jaume dels Domenys,2025,2819.0
43138,Santa Bàrbara,2025,3866.0
43139,Santa Coloma de Queralt,2025,2832.0
43140,Santa Oliva,2025,3711.0
43141,Pontils,2025,123.0
43142,Sarral,2025,1647.0
43143,Savallà del Comtat,2025,49.0
43144,"Secuita, La",2025,1848.0
43145,"Selva del Camp, La",2025,5751.0
43146,Senan,2025,47.0
43147,Solivella,2025,639.0
43148,Tarragona,2025,143260.0
43149,Tivenys,2025,952.0
43150,Tivissa,2025,1657.0
43151,"Torre de Fontaubella, La",2025,120.0
43152,"Torre de l'Espanyol, La",2025,642.0
43153,Torredembarra,2025,18190.0
43154,Torroja del Priorat,2025,128.0
43155,Tortosa,2025,36258.0
43156,Ulldecona,2025,6814.0
43157,Ulldemolins,2025,390.0
43158,Vallclara,2025,91.0
43159,Vallfogona de Riucorb,2025,97.0
43160,Vallmoll,2025,1997.0
43161,Valls,2025,25540.0
43162,Vandellòs i l'Hospitalet de l'Infant,2025,7151.0
43163,"Vendrell, El",2025,41195.0
43164,Vespella de Gaià,2025,502.0
43165,Vilabella,2025,731.0
43166,Vilallonga del Camp,2025,2494.0
43167,Vilanova d'Escornalbou,2025,615.0
43168,Vilanova de Prades,2025,110.0
43169,Vilaplana,2025,558.0
43170,Vila-rodona,2025,1388.0
43171,Vila-seca,2025,24158.0
43172,Vilaverd,2025,494.0
43173,"Vilella Alta, La",2025,130.0
43174,"Vilella Baixa, La",2025,202.0
43175,Vilalba dels Arcs,2025,613.0
43176,Vimbodí i Poblet,2025,889.0
43177,Vinebre,2025,428.0
43178,Vinyols i els Arcs,2025,2470.0
43901,Deltebre,2025,12074.0
43902,Sant Jaume d'Enveja,2025,3759.0
43903,Camarles,2025,3499.0
43904,"Aldea, L'",2025,4725.0
43905,Salou,2025,31018.0
43906,"Ampolla, L'",2025,3809.0
43907,"Canonja, La",2025,5993.0
44001,Ababuj,2025,74.0
44002,Abejuela,2025,63.0
44003,Aguatón,2025,18.0
44004,Aguaviva,2025,563.0
44005,Aguilar del Alfambra,2025,84.0
44006,Alacón,2025,204.0
44007,Alba,2025,183.0
44008,Albalate del Arzobispo,2025,1948.0
44009,Albarracín,2025,1001.0
44010,Albentosa,2025,287.0
44011,Alcaine,2025,38.0
44012,Alcalá de la Selva,2025,381.0
44013,Alcañiz,2025,16447.0
44014,Alcorisa,2025,3242.0
44016,Alfambra,2025,485.0
44017,Aliaga,2025,343.0
44018,Almohaja,2025,10.0
44019,Alobras,2025,63.0
44020,Alpeñés,2025,27.0
44021,Allepuz,2025,123.0
44022,Alloza,2025,556.0
44023,Allueva,2025,31.0
44024,Anadón,2025,35.0
44025,Andorra,2025,7192.0
44026,Arcos de las Salinas,2025,105.0
44027,Arens de Lledó,2025,188.0
44028,Argente,2025,204.0
44029,Ariño,2025,608.0
44031,Azaila,2025,94.0
44032,Bádenas,2025,28.0
44033,Báguena,2025,277.0
44034,Bañón,2025,152.0
44035,Barrachina,2025,113.0
44036,Bea,2025,30.0
44037,Beceite,2025,574.0
44038,Belmonte de San José,2025,114.0
44039,Bello,2025,203.0
44040,Berge,2025,220.0
44041,Bezas,2025,73.0
44042,Blancas,2025,132.0
44043,Blesa,2025,74.0
44044,Bordón,2025,116.0
44045,Bronchales,2025,475.0
44046,Bueña,2025,65.0
44047,Burbáguena,2025,397.0
44048,Cabra de Mora,2025,66.0
44049,Calaceite,2025,961.0
44050,Calamocha,2025,4628.0
44051,Calanda,2025,3803.0
44052,Calomarde,2025,76.0
44053,Camañas,2025,136.0
44054,Camarena de la Sierra,2025,139.0
44055,Camarillas,2025,100.0
44056,Caminreal,2025,608.0
44059,Cantavieja,2025,727.0
44060,Cañada de Benatanduz,2025,40.0
44061,"Cañada de Verich, La",2025,72.0
44062,Cañada Vellida,2025,36.0
44063,Cañizar del Olivar,2025,112.0
44064,Cascante del Río,2025,73.0
44065,Castejón de Tornos,2025,66.0
44066,Castel de Cabra,2025,79.0
44067,Castelnou,2025,92.0
44068,Castelserás,2025,804.0
44070,"Castellar, El",2025,54.0
44071,Castellote,2025,666.0
44074,Cedrillas,2025,656.0
44075,Celadas,2025,335.0
44076,Cella,2025,2694.0
44077,"Cerollera, La",2025,78.0
44080,"Codoñera, La",2025,313.0
44082,Corbalán,2025,118.0
44084,Cortes de Aragón,2025,62.0
44085,Cosa,2025,63.0
44086,Cretas,2025,558.0
44087,Crivillén,2025,91.0
44088,"Cuba, La",2025,53.0
44089,Cubla,2025,57.0
44090,Cucalón,2025,78.0
44092,"Cuervo, El",2025,87.0
44093,Cuevas de Almudén,2025,119.0
44094,Cuevas Labradas,2025,126.0
44096,Ejulve,2025,177.0
44097,Escorihuela,2025,130.0
44099,Escucha,2025,797.0
44100,Estercuel,2025,201.0
44101,Ferreruela de Huerva,2025,79.0
44102,Fonfría,2025,35.0
44103,Formiche Alto,2025,158.0
44105,Fórnoles,2025,75.0
44106,Fortanete,2025,194.0
44107,Foz-Calanda,2025,280.0
44108,"Fresneda, La",2025,460.0
44109,Frías de Albarracín,2025,109.0
44110,Fuenferrada,2025,38.0
44111,Fuentes Calientes,2025,89.0
44112,Fuentes Claras,2025,427.0
44113,Fuentes de Rubielos,2025,146.0
44114,Fuentespalda,2025,306.0
44115,Galve,2025,148.0
44116,Gargallo,2025,87.0
44117,Gea de Albarracín,2025,458.0
44118,"Ginebrosa, La",2025,188.0
44119,Griegos,2025,152.0
44120,Guadalaviar,2025,240.0
44121,Gúdar,2025,73.0
44122,Híjar,2025,1756.0
44123,Hinojosa de Jarque,2025,104.0
44124,"Hoz de la Vieja, La",2025,85.0
44125,Huesa del Común,2025,55.0
44126,"Iglesuela del Cid, La",2025,356.0
44127,Jabaloyas,2025,66.0
44128,Jarque de la Val,2025,66.0
44129,Jatiel,2025,48.0
44130,Jorcas,2025,42.0
44131,Josa,2025,34.0
44132,Lagueruela,2025,71.0
44133,Lanzuela,2025,24.0
44135,Books,2025,102.0
44136,Lidón,2025,56.0
44137,Linares de Mora,2025,243.0
44138,Loscos,2025,121.0
44141,Lledó,2025,164.0
44142,Maicas,2025,35.0
44143,Manzanera,2025,530.0
44144,Martín del Río,2025,367.0
44145,Mas de las Matas,2025,1226.0
44146,"Mata de los Olmos, La",2025,261.0
44147,Mazaleón,2025,472.0
44148,Mezquita de Jarque,2025,83.0
44149,Mirambel,2025,110.0
44150,Miravete de la Sierra,2025,31.0
44151,Molinos,2025,233.0
44152,Monforte de Moyuela,2025,83.0
44153,Monreal del Campo,2025,2580.0
44154,Monroyo,2025,327.0
44155,Montalbán,2025,1161.0
44156,Monteagudo del Castillo,2025,42.0
44157,Monterde de Albarracín,2025,62.0
44158,Mora de Rubielos,2025,1755.0
44159,Moscardón,2025,63.0
44160,Mosqueruela,2025,562.0
44161,Muniesa,2025,580.0
44163,Noguera de Albarracín,2025,131.0
44164,Nogueras,2025,36.0
44165,Nogueruelas,2025,188.0
44167,Obón,2025,34.0
44168,Odón,2025,194.0
44169,Ojos Negros,2025,321.0
44171,Olba,2025,286.0
44172,Oliete,2025,354.0
44173,"Olmos, Los",2025,113.0
44174,Orihuela del Tremedal,2025,450.0
44175,Orrios,2025,114.0
44176,Palomar de Arroyos,2025,166.0
44177,Pancrudo,2025,118.0
44178,"Parras de Castellote, Las",2025,57.0
44179,Peñarroya de Tastavins,2025,470.0
44180,Peracense,2025,67.0
44181,Peralejos,2025,91.0
44182,Perales del Alfambra,2025,291.0
44183,Pitarque,2025,61.0
44184,Plou,2025,43.0
44185,"Pobo, El",2025,97.0
44187,"Portellada, La",2025,250.0
44189,Pozondón,2025,53.0
44190,Pozuel del Campo,2025,76.0
44191,"Puebla de Híjar, La",2025,934.0
44192,"Puebla de Valverde, La",2025,483.0
44193,Puertomingalvo,2025,135.0
44194,Ráfales,2025,147.0
44195,Rillo,2025,94.0
44196,Riodeva,2025,113.0
44197,Ródenas,2025,57.0
44198,Royuela,2025,228.0
44199,Rubiales,2025,43.0
44200,Rubielos de la Cérida,2025,20.0
44201,Rubielos de Mora,2025,610.0
44203,Salcedillo,2025,14.0
44204,Saldón,2025,32.0
44205,Samper de Calanda,2025,733.0
44206,San Agustín,2025,131.0
44207,San Martín del Río,2025,137.0
44208,Santa Cruz de Nogueras,2025,25.0
44209,Santa Eulalia,2025,1004.0
44210,Sarrión,2025,1260.0
44211,Segura de los Baños,2025,55.0
44212,Seno,2025,39.0
44213,Singra,2025,76.0
44215,Terriente,2025,194.0
44216,Teruel,2025,36521.0
44217,Toril y Masegoso,2025,30.0
44218,Tormón,2025,28.0
44219,Tornos,2025,174.0
44220,Torralba de los Sisones,2025,145.0
44221,Torrecilla de Alcañiz,2025,440.0
44222,Torrecilla del Rebollar,2025,115.0
44223,Torre de Arcas,2025,76.0
44224,Torre de las Arcas,2025,19.0
44225,Torre del Compte,2025,118.0
44226,Torrelacárcel,2025,130.0
44227,Torre los Negros,2025,77.0
44228,Torremocha de Jiloca,2025,117.0
44229,Torres de Albarracín,2025,184.0
44230,Torrevelilla,2025,161.0
44231,Torrijas,2025,36.0
44232,Torrijo del Campo,2025,509.0
44234,Tramacastiel,2025,62.0
44235,Tramacastilla,2025,134.0
44236,Tronchón,2025,56.0
44237,Urrea de Gaén,2025,452.0
44238,Utrillas,2025,3073.0
44239,Valacloche,2025,33.0
44240,Valbona,2025,187.0
44241,Valdealgorfa,2025,582.0
44243,Valdecuenca,2025,33.0
44244,Valdelinares,2025,82.0
44245,Valdeltormo,2025,304.0
44246,Valderrobres,2025,2537.0
44247,Valjunquera,2025,336.0
44249,"Vallecillo, El",2025,40.0
44250,Veguillas de la Sierra,2025,27.0
44251,Villafranca del Campo,2025,290.0
44252,Villahermosa del Campo,2025,93.0
44256,Villanueva del Rebollar de la Sierra,2025,49.0
44257,Villar del Cobo,2025,163.0
44258,Villar del Salz,2025,59.0
44260,Villarluengo,2025,157.0
44261,Villarquemado,2025,900.0
44262,Villarroya de los Pinares,2025,160.0
44263,Villastar,2025,566.0
44264,Villel,2025,338.0
44265,Vinaceite,2025,180.0
44266,Visiedo,2025,133.0
44267,Vivel del Río Martín,2025,63.0
44268,"Zoma, La",2025,28.0
45001,Ajofrín,2025,2379.0
45002,Alameda de la Sagra,2025,4344.0
45003,Albarreal de Tajo,2025,802.0
45004,Alcabón,2025,796.0
45005,Alcañizo,2025,260.0
45006,Alcaudete de la Jara,2025,1743.0
45007,Alcolea de Tajo,2025,838.0
45008,Aldea en Cabo,2025,184.0
45009,Aldeanueva de Barbarroya,2025,457.0
45010,Aldeanueva de San Bartolomé,2025,403.0
45011,Almendral de la Cañada,2025,342.0
45012,Almonacid de Toledo,2025,1012.0
45013,Almorox,2025,2565.0
45014,Añover de Tajo,2025,5453.0
45015,Arcicóllar,2025,1089.0
45016,Argés,2025,7200.0
45017,Azután,2025,286.0
45018,Barcience,2025,1150.0
45019,Bargas,2025,11325.0
45020,Belvís de la Jara,2025,1471.0
45021,Borox,2025,4397.0
45022,Buenaventura,2025,385.0
45023,Burguillos de Toledo,2025,3861.0
45024,Burujón,2025,1344.0
45025,Cabañas de la Sagra,2025,2181.0
45026,Cabañas de Yepes,2025,316.0
45027,Cabezamesada,2025,357.0
45028,Calera y Chozas,2025,4839.0
45029,Caleruela,2025,205.0
45030,Calzada de Oropesa,2025,515.0
45031,Camarena,2025,4840.0
45032,Camarenilla,2025,612.0
45033,"Campillo de la Jara, El",2025,326.0
45034,Camuñas,2025,1738.0
45035,Cardiel de los Montes,2025,405.0
45036,Carmena,2025,797.0
45037,"Carpio de Tajo, El",2025,1948.0
45038,Carranque,2025,5451.0
45039,Carriches,2025,265.0
45040,"Casar de Escalona, El",2025,2281.0
45041,Casarrubios del Monte,2025,7498.0
45042,Casasbuenas,2025,212.0
45043,Castillo de Bayuela,2025,902.0
45045,Cazalegas,2025,2221.0
45046,Cebolla,2025,3290.0
45047,Cedillo del Condado,2025,4618.0
45048,"Cerralbos, Los",2025,459.0
45049,Cervera de los Montes,2025,511.0
45050,Ciruelos,2025,749.0
45051,Cobeja,2025,2717.0
45052,Cobisa,2025,4562.0
45053,Consuegra,2025,9806.0
45054,Corral de Almaguer,2025,5340.0
45055,Cuerva,2025,1259.0
45056,Chozas de Canales,2025,5036.0
45057,Chueca,2025,252.0
45058,Domingo Pérez,2025,415.0
45059,Dosbarrios,2025,2268.0
45060,Erustes,2025,225.0
45061,Escalona,2025,3986.0
45062,Escalonilla,2025,1543.0
45063,Espinoso del Rey,2025,423.0
45064,Esquivias,2025,5844.0
45065,"Estrella, La",2025,251.0
45066,Fuensalida,2025,12662.0
45067,Gálvez,2025,3049.0
45068,Garciotum,2025,220.0
45069,Gerindote,2025,2851.0
45070,Guadamur,2025,1800.0
45071,"Guardia, La",2025,2204.0
45072,"Herencias, Las",2025,820.0
45073,Herreruela de Oropesa,2025,329.0
45074,Hinojosa de San Vicente,2025,370.0
45075,Hontanar,2025,140.0
45076,Hormigos,2025,1038.0
45077,Huecas,2025,899.0
45078,Huerta de Valdecarábanos,2025,1850.0
45079,"Iglesuela del Tiétar, La",2025,448.0
45080,Illán de Vacas,2025,8.0
45081,Illescas,2025,33167.0
45082,Lagartera,2025,1308.0
45083,Layos,2025,933.0
45084,Lillo,2025,2535.0
45085,Lominchar,2025,2985.0
45086,Lucillos,2025,675.0
45087,Madridejos,2025,10072.0
45088,Magán,2025,4375.0
45089,Malpica de Tajo,2025,1676.0
45090,Manzaneque,2025,416.0
45091,Maqueda,2025,546.0
45092,Marjaliza,2025,262.0
45093,Marrupe,2025,166.0
45094,Mascaraque,2025,444.0
45095,"Mata, La",2025,913.0
45096,Mazarambroz,2025,1272.0
45097,Mejorada,2025,1395.0
45098,Menasalbas,2025,2495.0
45099,Méntrida,2025,6618.0
45100,Mesegar de Tajo,2025,203.0
45101,Miguel Esteban,2025,4738.0
45102,Mocejón,2025,5183.0
45103,Mohedas de la Jara,2025,385.0
45104,Montearagón,2025,598.0
45105,Montesclaros,2025,387.0
45106,Mora,2025,10174.0
45107,Nambroca,2025,5327.0
45108,"Nava de Ricomalillo, La",2025,522.0
45109,Navahermosa,2025,3615.0
45110,Navalcán,2025,1859.0
45111,Navalmoralejo,2025,57.0
45112,"Navalmorales, Los",2025,2118.0
45113,"Navalucillos, Los",2025,1890.0
45114,Navamorcuende,2025,579.0
45115,Noblejas,2025,3994.0
45116,Noez,2025,1075.0
45117,Nombela,2025,909.0
45118,Novés,2025,3612.0
45119,Numancia de la Sagra,2025,5729.0
45120,Nuño Gómez,2025,179.0
45121,Ocaña,2025,16039.0
45122,Olías del Rey,2025,9184.0
45123,Ontígola,2025,5109.0
45124,Orgaz,2025,2652.0
45125,Oropesa,2025,2582.0
45126,Otero,2025,446.0
45127,Palomeque,2025,1237.0
45128,Pantoja,2025,3621.0
45129,Paredes de Escalona,2025,133.0
45130,Parrillas,2025,323.0
45131,Pelahustán,2025,341.0
45132,Pepino,2025,3421.0
45133,Polán,2025,3948.0
45134,Portillo de Toledo,2025,2389.0
45135,"Puebla de Almoradiel, La",2025,4948.0
45136,"Puebla de Montalbán, La",2025,8172.0
45137,"Pueblanueva, La",2025,2146.0
45138,"Puente del Arzobispo, El",2025,1152.0
45139,Puerto de San Vicente,2025,140.0
45140,Pulgar,2025,1646.0
45141,Quero,2025,1048.0
45142,Quintanar de la Orden,2025,11321.0
45143,Quismondo,2025,1886.0
45144,"Real de San Vicente, El",2025,967.0
45145,Recas,2025,5296.0
45146,Retamoso de la Jara,2025,109.0
45147,Rielves,2025,913.0
45148,Robledo del Mazo,2025,249.0
45149,"Romeral, El",2025,523.0
45150,San Bartolomé de las Abiertas,2025,638.0
45151,San Martín de Montalbán,2025,786.0
45152,San Martín de Pusa,2025,626.0
45153,San Pablo de los Montes,2025,1662.0
45154,San Román de los Montes,2025,2196.0
45155,Santa Ana de Pusa,2025,347.0
45156,Santa Cruz de la Zarza,2025,4243.0
45157,Santa Cruz del Retamar,2025,4193.0
45158,Santa Olalla,2025,3639.0
45159,Sartajada,2025,116.0
45160,Segurilla,2025,1439.0
45161,Seseña,2025,30889.0
45162,Sevilleja de la Jara,2025,635.0
45163,Sonseca,2025,11419.0
45164,Sotillo de las Palomas,2025,185.0
45165,Talavera de la Reina,2025,84413.0
45166,Tembleque,2025,2024.0
45167,"Toboso, El",2025,1726.0
45168,Toledo,2025,87074.0
45169,Torralba de Oropesa,2025,185.0
45170,Torrecilla de la Jara,2025,227.0
45171,"Torre de Esteban Hambrán, La",2025,1946.0
45172,Torrico,2025,696.0
45173,Torrijos,2025,14313.0
45174,Totanés,2025,369.0
45175,Turleque,2025,700.0
45176,Ugena,2025,6032.0
45177,Urda,2025,2451.0
45179,Valdeverdeja,2025,602.0
45180,Valmojado,2025,4947.0
45181,Velada,2025,2930.0
45182,"Ventas con Peña Aguilera, Las",2025,1115.0
45183,"Ventas de Retamosa, Las",2025,4221.0
45184,"Ventas de San Julián, Las",2025,238.0
45185,Villacañas,2025,9531.0
45186,"Villa de Don Fadrique, La",2025,3515.0
45187,Villafranca de los Caballeros,2025,4915.0
45188,Villaluenga de la Sagra,2025,4313.0
45189,Villamiel de Toledo,2025,1119.0
45190,Villaminaya,2025,520.0
45191,Villamuelas,2025,594.0
45192,Villanueva de Alcardete,2025,2907.0
45193,Villanueva de Bogas,2025,659.0
45194,Villarejo de Montalbán,2025,83.0
45195,Villarrubia de Santiago,2025,2580.0
45196,Villaseca de la Sagra,2025,1962.0
45197,Villasequilla,2025,2677.0
45198,Villatobas,2025,2963.0
45199,"Viso de San Juan, El",2025,6459.0
45200,"Yébenes, Los",2025,5787.0
45201,Yeles,2025,6921.0
45202,Yepes,2025,5916.0
45203,Yuncler,2025,5311.0
45204,Yunclillos,2025,822.0
45205,Yuncos,2025,13435.0
45901,Santo Domingo-Caudilla,2025,1306.0
46001,Ademuz,2025,1015.0
46002,Ador,2025,1778.0
46003,Atzeneta d'Albaida,2025,1195.0
46004,Agullent,2025,2440.0
46005,Alaquàs,2025,30352.0
46006,Albaida,2025,6295.0
46007,Albal,2025,17432.0
46008,Albalat de la Ribera,2025,3500.0
46009,Albalat dels Sorells,2025,4364.0
46010,Albalat dels Tarongers,2025,1588.0
46011,Alberic,2025,11109.0
46012,Alborache,2025,1575.0
46013,Alboraia/Alboraya,2025,26324.0
46014,Albuixech,2025,4487.0
46015,Alcàsser,2025,10843.0
46016,Alcàntera de Xúquer,2025,1471.0
46017,Alzira,2025,48604.0
46018,Alcublas,2025,717.0
46019,"Alcúdia, l'",2025,12574.0
46020,"Alcúdia de Crespins, l'",2025,5509.0
46021,Aldaia,2025,34644.0
46022,Alfafar,2025,22266.0
46023,Alfauir,2025,514.0
46024,Alfara de la Baronia,2025,623.0
46025,Alfara del Patriarca,2025,3762.0
46026,Alfarb,2025,1765.0
46027,Alfarrasí,2025,1176.0
46028,Algar de Palància,2025,565.0
46029,Algemesí,2025,28248.0
46030,Algímia d'Alfara,2025,1119.0
46031,Alginet,2025,14981.0
46032,Almàssera,2025,7835.0
46033,Almiserà,2025,280.0
46034,Almoines,2025,2676.0
46035,Almussafes,2025,9066.0
46036,Alpuente,2025,689.0
46037,"Alqueria de la Comtessa, l'",2025,1549.0
46038,Andilla,2025,339.0
46039,Anna,2025,2627.0
46040,Antella,2025,1137.0
46041,Aras de los Olmos,2025,401.0
46042,Aielo de Malferit,2025,4606.0
46043,Aielo de Rugat,2025,161.0
46044,Ayora,2025,5309.0
46045,Barxeta,2025,1575.0
46046,Barx,2025,1514.0
46047,Bèlgida,2025,651.0
46048,Bellreguard,2025,5034.0
46049,Bellús,2025,316.0
46050,Benagéber,2025,177.0
46051,Benaguasil,2025,12707.0
46052,Benavites,2025,650.0
46053,Beneixida,2025,658.0
46054,Benetússer,2025,16759.0
46055,Beniarjó,2025,1956.0
46056,Beniatjar,2025,209.0
46057,Benicolet,2025,616.0
46058,Benifairó de les Valls,2025,2365.0
46059,Benifairó de la Valldigna,2025,1593.0
46060,Benifaió,2025,12238.0
46061,Beniflá,2025,507.0
46062,Benigànim,2025,5858.0
46063,Benimodo,2025,2336.0
46064,Benimuslem,2025,675.0
46065,Beniparrell,2025,2119.0
46066,Benirredrà,2025,1579.0
46067,Benissanó,2025,2449.0
46068,Benissoda,2025,494.0
46069,Benissuera,2025,200.0
46070,Bétera,2025,28605.0
46071,Bicorp,2025,546.0
46072,Bocairent,2025,4190.0
46073,Bolbaite,2025,1320.0
46074,Bonrepòs i Mirambell,2025,4118.0
46075,Bufali,2025,162.0
46076,Bugarra,2025,788.0
46077,Buñol,2025,9912.0
46078,Burjassot,2025,41743.0
46079,Calles,2025,470.0
46080,Camporrobles,2025,1179.0
46081,Canals,2025,13805.0
46082,Canet d'En Berenguer,2025,8266.0
46083,Carcaixent,2025,21893.0
46084,Càrcer,2025,1799.0
46085,Carlet,2025,16833.0
46086,Carrícola,2025,96.0
46087,Casas Altas,2025,118.0
46088,Casas Bajas,2025,158.0
46089,Casinos,2025,3143.0
46090,Castelló de Rugat,2025,2340.0
46091,Castellonet de la Conquesta,2025,158.0
46092,Castielfabib,2025,282.0
46093,Catadau,2025,3041.0
46094,Catarroja,2025,30612.0
46095,Caudete de las Fuentes,2025,734.0
46096,Cerdà,2025,371.0
46097,Cofrentes,2025,1113.0
46098,Corbera,2025,3287.0
46099,Cortes de Pallás,2025,733.0
46100,Cotes,2025,315.0
46101,Quart de les Valls,2025,1034.0
46102,Quart de Poblet,2025,26939.0
46103,Quartell,2025,1805.0
46104,Quatretonda,2025,2193.0
46105,Cullera,2025,24621.0
46106,Chelva,2025,1751.0
46107,Chella,2025,2469.0
46108,Chera,2025,507.0
46109,Cheste,2025,9099.0
46110,Xirivella,2025,32178.0
46111,Chiva,2025,18122.0
46112,Chulilla,2025,712.0
46113,Daimús,2025,3607.0
46114,Domeño,2025,722.0
46115,Dos Aguas,2025,341.0
46116,"Eliana, l'",2025,19952.0
46117,Emperador,2025,708.0
46118,Enguera,2025,4906.0
46119,"Énova, l'",2025,953.0
46120,Estivella,2025,1717.0
46121,Estubeny,2025,110.0
46122,Faura,2025,3765.0
46123,Favara,2025,2766.0
46124,Fontanars dels Alforins,2025,935.0
46125,Fortaleny,2025,1029.0
46126,Foios,2025,7987.0
46127,"Font d'en Carròs, la",2025,4053.0
46128,"Font de la Figuera, la",2025,2029.0
46129,Fuenterrobles,2025,678.0
46130,Gavarda,2025,1026.0
46131,Gandia,2025,82909.0
46132,"Genovés, el",2025,2826.0
46133,Gestalgar,2025,589.0
46134,Gilet,2025,4007.0
46135,Godella,2025,13556.0
46136,Godelleta,2025,4310.0
46137,"Granja de la Costera, la",2025,305.0
46138,Guadasséquies,2025,478.0
46139,Guadassuar,2025,6018.0
46140,Guardamar de la Safor,2025,622.0
46141,Higueruelas,2025,568.0
46142,Jalance,2025,816.0
46143,Xeraco,2025,6134.0
46144,Jarafuel,2025,786.0
46145,Xàtiva,2025,30925.0
46146,Xeresa,2025,2413.0
46147,Llíria,2025,25613.0
46148,Loriguilla,2025,2184.0
46149,Losa del Obispo,2025,530.0
46150,Llutxent,2025,2307.0
46151,Llocnou d'En Fenollet,2025,944.0
46152,Llocnou de la Corona,2025,134.0
46153,Llocnou de Sant Jeroni,2025,592.0
46154,Llanera de Ranes,2025,1058.0
46155,Llaurí,2025,1227.0
46156,Llombai,2025,2787.0
46157,"Llosa de Ranes, la",2025,3767.0
46158,Macastre,2025,1481.0
46159,Manises,2025,32747.0
46160,Manuel,2025,2554.0
46161,Marines,2025,1977.0
46162,Massalavés,2025,1895.0
46163,Massalfassar,2025,2718.0
46164,Massamagrell,2025,17564.0
46165,Massanassa,2025,10634.0
46166,Meliana,2025,11046.0
46167,Millares,2025,340.0
46168,Miramar,2025,3144.0
46169,Mislata,2025,47003.0
46170,Moixent/Mogente,2025,4408.0
46171,Moncada,2025,22252.0
46172,Montserrat,2025,10095.0
46173,Montaverner,2025,1643.0
46174,Montesa,2025,1126.0
46175,Montitxelvo/Montichelvo,2025,569.0
46176,Montroi/Montroy,2025,3790.0
